id_1,id_2,page_1_name,page_2_name
4452,2045,Среднеазиатские владения Российской империи,Сибирская линия
4452,4071,Среднеазиатские владения Российской империи,Казахи
4452,3944,Среднеазиатские владения Российской империи,Павел I
4452,392,Среднеазиатские владения Российской империи,Наполеон Бонапарт
4452,2952,Среднеазиатские владения Российской империи,Индия
4452,395,Среднеазиатские владения Российской империи,"Платов, Матвей"
4452,4139,Среднеазиатские владения Российской империи,Иргиз (приток Тургая)
4452,3469,Среднеазиатские владения Российской империи,Саратовская губерния
4452,3944,Среднеазиатские владения Российской империи,Павел I
4452,2003,Среднеазиатские владения Российской империи,Александр I
4452,2317,Среднеазиатские владения Российской империи,"Муравьёв-Карсский, Николай Николаевич"
4452,684,Среднеазиатские владения Российской империи,Британская империя
4452,3667,Среднеазиатские владения Российской империи,Российская империя
4452,2557,Среднеазиатские владения Российской империи,Большая игра
